,userid,itemid
74913,6276,29918
74914,472,7524
74915,472,37059
74916,472,17629
74917,472,15723
74918,472,8276
74919,1367,12920
74920,1367,28980
74921,1367,35174
74922,1367,33629
74923,1367,7006
74924,1367,31821
74925,1367,8112
74926,3195,25267
74927,3195,33109
74928,3195,29835
74929,3195,97
74930,3195,37563
74931,3195,32081
74932,3195,24267
74933,3195,8959
74934,3214,31246
74935,3214,24450
74936,3214,35462
74937,3214,23088
74938,3214,23117
74939,3214,5127
74940,3214,31132
74941,3214,31939
74942,3214,4212
74943,3214,18392
74944,3214,34474
74945,3214,26456
74946,3214,7643
74947,3214,15734
74948,3214,36131
74949,3214,8618
74950,3214,37123
74951,3214,22537
74952,3214,34860
74953,3214,31669
74954,3214,38321
74955,3214,11350
74956,3214,35285
74957,3214,23532
74958,3214,17868
74959,3214,9224
74960,3214,4514
74961,3214,32954
74962,1380,4651
74963,1380,591
74964,1380,20627
74965,1380,21624
74966,1365,32247
74967,1365,33707
74968,1365,1941
74969,2323,17308
74970,2323,22569
74971,2323,31427
74972,3193,29972
74973,3193,33708
74974,3193,33936
74975,3193,21670
74976,3193,9433
74977,3193,35294
74978,3193,17355
74979,2785,29802
74980,2785,26624
74981,2785,34850
74982,2785,27017
74983,2785,29718
74984,2785,11123
74985,2785,30412
74986,2785,21486
74987,2785,33857
74988,2785,11350
74989,2785,36006
74990,2785,27673
74991,2785,26818
74992,2785,20401
74993,2785,36159
74994,2785,22998
74995,2785,35693
74996,2785,2000
74997,2785,2061
74998,2785,14867
74999,477,14069
75000,477,5762
75001,477,18980
75002,477,19356
75003,477,17286
75004,477,30606
75005,477,2837
75006,477,36306
75007,477,261
75008,477,19751
75009,477,13612
75010,477,26029
75011,477,13299
75012,477,35663
75013,477,32283
75014,477,34240
75015,477,4564
75016,477,29621
75017,477,21512
75018,5252,34382
75019,5252,10553
75020,5252,8686
75021,5252,10820
75022,5252,21858
75023,5252,24349
75024,5252,24375
75025,5252,28594
75026,5252,21274
75027,1360,14974
75028,1360,7614
75029,1360,4333
75030,1360,32291
75031,1712,12053
75032,1712,32205
75033,1712,6552
75034,1712,19682
75035,1712,32734
75036,1712,15362
75037,2033,34012
75038,2033,10521
75039,2033,33764
75040,2033,17734
75041,2033,31199
75042,2033,1619
75043,2033,25591
75044,14198,29505
75045,14198,27489
75046,14198,33953
75047,14198,22266
75048,14198,8582
75049,14198,3474
75050,12550,23381
75051,15271,21988
75052,15271,2862
75053,12804,30822
75054,12804,36962
75055,12804,36975
75056,12804,10275
75057,12804,37185
75058,12804,30610
75059,12804,24757
75060,12804,18057
75061,12804,13350
75062,12804,37540
75063,12804,22727
75064,12804,21302
75065,12804,4095
75066,12804,24420
75067,12804,17053
75068,12804,18120
75069,12804,13354
75070,12804,24708
75071,12804,36685
75072,12804,24600
75073,12804,14014
75074,1710,30669
75075,1710,34600
75076,1710,13897
75077,1710,8640
75078,1710,29000
75079,1710,11585
75080,1710,18755
75081,1710,5425
75082,1710,26376
75083,1710,31879
75084,1710,14100
75085,1710,23791
75086,1710,35439
75087,1710,33310
75088,1710,25458
75089,1710,16151
75090,1710,16266
75091,1710,12014
75092,1710,22260
75093,1710,32411
75094,1710,5628
75095,1710,31207
75096,1710,20123
75097,15274,2919
75098,15274,33054
75099,15274,31862
75100,15274,15841
75101,15274,25795
75102,15274,37882
75103,15275,25076
75104,15275,19967
75105,15275,23113
75106,15275,39
75107,15275,932
75108,8554,24537
75109,8554,22533
75110,8555,30836
75111,8555,21919
75112,8555,13189
75113,8555,29505
75114,8555,7620
75115,8555,32703
75116,8555,5525
75117,12558,30463
75118,12558,6448
75119,15279,28691
75120,15279,20193
75121,15279,17193
75122,15279,2363
75123,15279,173
75124,8006,36421
75125,8006,28109
75126,8006,18106
75127,8006,31086
75128,8006,32100
75129,8006,10059
75130,8006,26612
75131,8006,15433
75132,8006,17911
75133,8006,3397
75134,6278,12290
75135,6278,34061
75136,6278,35410
75137,8000,21681
75138,8000,6971
75139,8000,14452
75140,8000,12659
75141,8001,21310
75142,8001,481
75143,8001,31984
75144,12808,37545
75145,12808,2947
75146,12808,20228
75147,12808,36974
75148,12808,38063
75149,5257,12512
75150,5257,207
75151,5257,16887
75152,5257,9819
75153,5257,21279
75154,5257,4498
75155,5257,373
75156,5257,15585
75157,5257,28398
75158,5257,19013
75159,5257,21871
75160,5257,15406
75161,5257,28149
75162,5257,21874
75163,5257,8277
75164,5257,5621
75165,5257,18077
75166,5257,20847
75167,5257,14055
75168,5257,31862
75169,5257,25303
75170,5257,16676
75171,5257,31351
75172,5257,36202
75173,5257,30432
75174,5257,23186
75175,1715,12763
75176,1715,5944
75177,1715,4691
75178,7983,3430
75179,7983,24109
75180,7983,28898
75181,7983,33128
75182,7983,16514
75183,7983,24295
75184,7983,13906
75185,7983,16220
75186,7983,6506
75187,7983,37016
75188,7983,25434
75189,5255,10042
75190,5255,32069
75191,5255,21850
75192,5255,2587
75193,5255,36379
75194,5255,1759
75195,5255,16014
75196,5255,6284
75197,4419,23113
75198,4419,16607
75199,4419,22443
75200,7469,143
75201,7469,37612
75202,7469,38117
75203,7469,16835
75204,7468,36871
75205,7468,18355
75206,7468,27378
75207,7468,22618
75208,7468,387
75209,7468,17124
75210,7468,9423
75211,7468,35970
75212,7468,29509
75213,7468,4412
75214,7468,97
75215,7468,1203
75216,7468,22732
75217,7468,8901
75218,7468,4110
75219,7468,19961
75220,7468,23244
75221,7468,2565
75222,7468,13665
75223,1368,23891
75224,1368,3683
75225,1368,6643
75226,2787,37681
75227,2787,34284
75228,2787,28389
75229,2787,22556
75230,2787,7652
75231,2787,7133
75232,7463,34349
75233,7463,4036
75234,7463,26281
75235,7462,36039
75236,7462,15631
75237,7462,15528
75238,7462,8113
75239,7462,11822
75240,7462,6498
75241,7462,4320
75242,7462,32621
75243,7462,19780
75244,7462,27087
75245,7462,6092
75246,7462,28403
75247,7462,17124
75248,7462,15097
75249,7462,536
75250,7461,13866
75251,1369,4667
75252,1369,9852
75253,1369,2336
75254,1369,27555
75255,1369,17616
75256,1369,16296
75257,1369,17924
75258,1369,19037
75259,1369,34186
75260,1369,29293
75261,1369,18742
75262,1369,2890
75263,1369,26672
75264,1369,35493
75265,1369,38287
75266,1369,29408
75267,1369,12009
75268,1369,12545
75269,1369,20085
75270,1369,11558
75271,1369,31770
75272,1369,34532
75273,1369,22667
75274,1369,38013
75275,1369,14478
75276,1369,10605
75277,1369,9307
75278,1369,17576
75279,1369,30375
75280,1369,3256
75281,1369,13044
75282,1369,20831
75283,7467,5487
75284,7467,33754
75285,7466,20240
75286,7466,31690
75287,7466,6833
75288,7465,10611
75289,7465,7174
75290,7465,15493
75291,7464,7505
75292,7464,23764
75293,7464,30389
75294,7464,14718
75295,7464,10624
75296,16079,30244
75297,16079,1144
75298,16079,33792
75299,5259,12770
75300,5259,24407
75301,5259,18013
75302,5259,24345
75303,5259,18400
75304,5259,11281
75305,5259,25479
75306,5259,18197
75307,14478,19151
75308,14478,28588
75309,14478,33730
75310,14478,28900
75311,2031,35475
75312,2031,34931
75313,2031,26882
75314,2031,37264
75315,2031,19890
75316,2031,27837
75317,2031,23856
75318,16073,2649
75319,16073,32121
75320,16073,30895
75321,16073,25289
75322,16073,16971
75323,16073,27968
75324,16073,25140
75325,16073,37918
75326,16072,24126
75327,16072,9283
75328,16072,33779
75329,16072,15420
75330,16072,11538
75331,16072,24390
75332,16072,29477
75333,16072,26148
75334,16072,35969
75335,16072,31308
75336,16072,2118
75337,16072,21114
75338,16071,23576
75339,16070,16658
75340,16070,14376
75341,16070,14760
75342,16070,21543
75343,16070,35225
75344,16077,2974
75345,16077,10347
75346,16077,584
75347,16077,32741
75348,16076,18368
75349,16076,97
75350,16076,20885
75351,16076,30903
75352,16076,638
75353,16076,16061
75354,16076,2060
75355,16076,21419
75356,16076,8080
75357,16076,38242
75358,16076,4326
75359,16076,32426
75360,16076,37264
75361,16076,2649
75362,16076,23962
75363,16076,18211
75364,16076,9936
75365,16076,1224
75366,16076,31653
75367,16076,14957
75368,16076,34978
75369,16076,14717
75370,16076,10619
75371,16076,9932
75372,16076,25803
75373,16076,12641
75374,16076,13894
75375,16076,30251
75376,16076,34129
75377,16076,14020
75378,16076,13329
75379,16076,6447
75380,16076,11922
75381,16076,2461
75382,16076,28012
75383,16076,14542
75384,16076,17384
75385,16076,33006
75386,16075,36965
75387,16075,22807
75388,16075,34997
75389,16075,30323
75390,16075,18742
75391,16075,6672
75392,16075,19258
75393,16075,35408
75394,16075,7376
75395,16075,6492
75396,16074,22266
75397,16074,31862
75398,16074,7357
75399,16074,10200
75400,2320,15940
75401,2320,2199
75402,2320,14287
75403,2320,951
75404,2320,2633
75405,2320,17435
75406,2320,2104
75407,2320,17126
75408,6654,21850
75409,6654,29961
75410,6654,18825
75411,261,12692
75412,261,24337
75413,261,5311
75414,261,27287
75415,261,31823
75416,2786,31161
75417,2786,12642
75418,2786,23257
75419,2786,5097
75420,2786,25731
75421,2786,10374
75422,2786,25280
75423,2786,21079
75424,2786,26949
75425,2786,7949
75426,2786,3642
75427,14736,13571
75428,14736,27566
75429,14736,7217
75430,14736,3380
75431,10899,33595
75432,10899,37677
75433,10899,13449
75434,10899,2461
75435,10899,13028
75436,10899,28559
75437,10899,988
75438,10899,11231
75439,10899,13537
75440,10899,26930
75441,10898,4361
75442,10898,30546
75443,10898,14189
75444,10898,17263
75445,2030,13481
75446,2030,5900
75447,2030,21479
75448,2030,33817
75449,15820,18937
75450,15820,18597
75451,15820,3788
75452,15820,21765
75453,15820,21514
75454,15820,16296
75455,10893,21088
75456,10893,34549
75457,10893,20555
75458,10893,1643
75459,10893,23234
75460,10893,30358
75461,10893,12735
75462,10892,18610
75463,10892,3644
75464,10892,1099
75465,10891,21581
75466,10891,22039
75467,10891,30897
75468,10891,25795
75469,10891,28220
75470,10891,15952
75471,10891,13500
75472,10891,24249
75473,10891,17518
75474,10891,11001
75475,10891,34694
75476,10891,20689
75477,10891,35866
75478,10891,20005
75479,10891,19470
75480,10890,12157
75481,10890,15822
75482,10890,15703
75483,10890,32122
75484,10890,25887
75485,10890,32717
75486,10890,37051
75487,10890,16503
75488,10890,13256
75489,10890,2024
75490,10890,13733
75491,10890,11262
75492,10890,2691
75493,10890,13092
75494,10890,11952
75495,10890,23845
75496,10890,17503
75497,10890,38040
75498,10890,7832
75499,10897,25145
75500,10897,27340
75501,10897,19204
75502,10897,12431
75503,10897,211
75504,10897,26549
75505,10897,22637
75506,10897,20596
75507,10897,636
75508,10897,30578
75509,10897,7629
75510,10897,36423
75511,10897,23618
75512,10897,27760
75513,10896,20002
75514,10896,4892
75515,10896,17472
75516,10895,22271
75517,10895,30042
75518,10895,31015
75519,10895,27033
75520,10895,31805
75521,10895,22932
75522,10895,30264
75523,2327,35475
75524,2327,26187
75525,2327,22060
75526,2327,29631
75527,2327,31994
75528,2327,33501
75529,2327,36848
75530,2327,14333
75531,2327,36118
75532,2327,10255
75533,7030,34392
75534,7030,27740
75535,7030,30335
75536,7030,8184
75537,7030,8906
75538,7030,24925
75539,7030,32123
75540,3723,11628
75541,4686,30578
75542,4686,23812
75543,4686,28461
75544,4686,12855
75545,4686,15293
75546,4686,2159
75547,4686,24497
75548,4686,5412
75549,4686,16082
75550,4686,33779
75551,4686,10024
75552,4686,22465
75553,4686,17248
75554,4686,9632
75555,4686,22444
75556,4687,34148
75557,4687,16346
75558,4687,18097
75559,4416,28460
75560,4416,13180
75561,4416,15893
75562,4416,19722
75563,4416,38011
75564,4416,22465
75565,4416,23157
75566,4416,28730
75567,4416,13081
75568,4416,2053
75569,4416,20935
75570,4416,35405
75571,4416,34822
75572,4416,33244
75573,4416,25446
75574,4416,22838
75575,4416,21474
75576,4416,25887
75577,4416,27540
75578,4416,11141
75579,4416,6409
75580,4416,33802
75581,4416,26538
75582,4416,31602
75583,4416,31480
75584,4416,18657
75585,4416,18756
75586,5992,3728
75587,5992,24183
75588,5992,4631
75589,5992,21381
75590,5992,2739
75591,5992,33143
75592,15826,33959
75593,15826,37903
75594,15826,3043
75595,15826,3917
75596,15826,261
75597,15826,20580
75598,15826,12622
75599,15826,27338
75600,4684,4774
75601,4684,34392
75602,4684,31160
75603,13594,35023
75604,13594,35144
75605,13594,815
75606,13594,36046
75607,13594,14942
75608,13594,25863
75609,13594,7765
75610,13594,8987
75611,4682,13009
75612,4682,33700
75613,4683,37533
75614,4683,32036
75615,4683,32595
75616,4683,29409
75617,4732,23961
75618,4732,23764
75619,4732,1775
75620,4732,256
75621,4732,293
75622,4732,9799
75623,4732,18540
75624,4732,23095
75625,4732,25843
75626,4732,18857
75627,4732,11881
75628,4732,22840
75629,4732,26387
75630,4732,33509
75631,4732,20436
75632,4732,1343
75633,13602,1617
75634,13602,24377
75635,13602,11367
75636,13602,4988
75637,13602,23744
75638,13602,37986
75639,13602,24535
75640,13602,23254
75641,13602,21938
75642,13602,18240
75643,13602,17098
75644,13602,26438
75645,13602,19944
75646,13602,29123
75647,13602,29203
75648,13602,25947
75649,13602,24466
75650,13602,11873
75651,13602,10350
75652,13602,34011
75653,13602,6442
75654,13602,13304
75655,13602,20563
75656,13602,5698
75657,13602,6110
75658,13602,3759
75659,4730,5009
75660,4730,5172
75661,4730,24816
75662,4730,19849
75663,4730,15526
75664,4731,32954
75665,4731,8694
75666,4731,9676
75667,4731,12707
75668,13607,37155
75669,13607,26127
75670,13607,17217
75671,13607,19846
75672,13607,26532
75673,13607,37472
75674,13607,2212
75675,13607,29263
75676,13607,14060
75677,13607,16295
75678,13607,11603
75679,13607,24958
75680,13607,31361
75681,13607,14475
75682,13607,32043
75683,13607,11741
75684,13607,29664
75685,13607,34453
75686,13607,27667
75687,13607,14370
75688,13607,7754
75689,13607,35225
75690,13606,4663
75691,13606,33375
75692,13606,8214
75693,13606,7428
75694,13606,24432
75695,2318,3523
75696,2318,6963
75697,2318,4043
75698,2318,15493
75699,2318,9922
75700,2318,23630
75701,2318,7882
75702,2318,5821
75703,2318,17090
75704,2318,21395
75705,2318,32054
75706,2318,16579
75707,2318,14321
75708,2318,22569
75709,2318,23052
75710,4735,27215
75711,4735,8534
75712,4735,33833
75713,4735,12780
75714,4735,11957
75715,4735,32970
75716,4735,20048
75717,4735,1054
75718,4735,28205
75719,12864,35195
75720,12864,1435
75721,12864,15266
75722,12864,35191
75723,2317,16623
75724,2317,1333
75725,2317,17794
75726,2317,11962
75727,2317,34299
75728,2317,9394
75729,2317,20361
75730,2317,36974
75731,2317,31598
75732,2317,20282
75733,2317,134
75734,2317,24958
75735,2317,7561
75736,2317,16738
75737,2317,16190
75738,2317,3504
75739,2317,17671
75740,2317,13432
75741,2317,8942
75742,2317,14631
75743,13609,37985
75744,13609,18623
75745,13609,36871
75746,13609,28974
75747,13609,14542
75748,4739,25950
75749,4739,11924
75750,4739,9461
75751,4739,7516
75752,2312,17258
75753,2312,31553
75754,2312,13360
75755,2312,26775
75756,2312,12091
75757,4024,2683
75758,4024,2247
75759,4024,14700
75760,4024,12512
75761,4024,28800
75762,4024,29609
75763,4024,19076
75764,4024,4036
75765,2310,14428
75766,2310,8637
75767,2310,32417
75768,2310,27191
75769,2311,25280
75770,2311,2144
75771,2311,16630
75772,2311,35320
75773,2311,9761
75774,2311,16371
75775,2311,30236
75776,5854,19680
75777,5854,11948
75778,5854,14650
75779,5855,12506
75780,5856,23151
75781,5856,22607
75782,5856,9965
75783,5856,6210
75784,5856,15494
75785,5856,3024
75786,5856,37508
75787,5857,33324
75788,5857,34794
75789,5857,2715
75790,5857,34462
75791,5857,28084
75792,5857,9668
75793,5850,2300
75794,5850,5596
75795,5850,2637
75796,5850,31926
75797,5850,4554
75798,5850,29531
75799,5850,16296
75800,5850,32807
75801,5850,28780
75802,5850,36606
75803,5850,4574
75804,5851,21731
75805,5851,5355
75806,5851,5161
75807,5852,32973
75808,5852,21992
75809,5852,13705
75810,5853,25887
75811,6118,7034
75812,6118,26590
75813,5858,23569
75814,5858,12928
75815,5859,32304
75816,5859,33082
75817,5859,24897
75818,4023,32807
75819,4023,17420
75820,3773,30543
75821,3773,29453
75822,3773,4884
75823,3773,24255
75824,3773,22477
75825,3773,16914
75826,3773,32212
75827,3773,30851
75828,3773,12659
75829,3772,1673
75830,3772,14222
75831,3772,16123
75832,3772,9474
75833,3771,21907
75834,3771,155
75835,3771,3377
75836,3771,37090
75837,3771,16875
75838,3771,19418
75839,3771,33395
75840,3771,30592
75841,3771,4593
75842,3771,1235
75843,3771,18593
75844,3771,590
75845,3771,22736
75846,3771,33595
75847,3771,21901
75848,3770,5457
75849,3770,7554
75850,3770,29755
75851,3770,36756
75852,3770,7932
75853,3770,23200
75854,3770,24398
75855,3770,7400
75856,3770,35016
75857,3770,5901
75858,3770,13828
75859,3770,34648
75860,3770,38061
75861,3770,11715
75862,3770,10093
75863,3770,28105
75864,3770,1503
75865,3770,8434
75866,3770,13630
75867,3770,36912
75868,3770,9404
75869,3770,1786
75870,3770,5502
75871,3770,26043
75872,3777,26920
75873,3777,37323
75874,3777,29012
75875,3776,10459
75876,3776,29456
75877,3776,37451
75878,3776,14051
75879,3776,7194
75880,3775,1643
75881,3775,2837
75882,3775,21323
75883,3774,7035
75884,3774,7313
75885,3774,29463
75886,3774,14039
75887,3779,34303
75888,3779,30684
75889,3779,36191
75890,3779,9394
75891,3778,855
75892,3778,23563
75893,3778,27343
75894,3778,26541
75895,3778,21039
75896,3778,21607
75897,3778,36656
75898,3778,15240
75899,3778,31595
75900,3778,26074
75901,3778,5623
75902,3778,30836
75903,3778,34834
75904,3778,6473
75905,3778,20692
75906,13544,13594
75907,13544,4893
75908,13544,28206
75909,13544,9315
75910,13544,5406
75911,13544,17073
75912,13544,26190
75913,13544,13344
75914,13544,33360
75915,13544,17385
75916,13544,8407
75917,13544,14922
75918,13544,37073
75919,13544,26644
75920,13544,16579
75921,4654,14580
75922,4654,6266
75923,4654,3554
75924,4654,8780
75925,4654,37669
75926,4657,5059
75927,4656,32487
75928,4656,31307
75929,4656,26210
75930,13540,33876
75931,13540,10739
75932,13540,8514
75933,13540,245
75934,13540,28022
75935,13540,23259
75936,13540,26736
75937,13540,13723
75938,13540,6637
75939,13540,27984
75940,13540,15876
75941,13540,9003
75942,13540,37108
75943,13540,22867
75944,13540,23683
75945,4650,31607
75946,4653,14593
75947,4653,14718
75948,4653,11001
75949,4653,27541
75950,4653,8328
75951,4653,267
75952,4652,13635
75953,4652,25027
75954,4652,22573
75955,4652,37062
75956,4652,19603
75957,4652,5903
75958,4652,340
75959,4652,35340
75960,13598,3580
75961,13598,700
75962,13598,12915
75963,13598,3159
75964,13598,28637
75965,4659,8473
75966,4659,17696
75967,4659,30963
75968,4659,25592
75969,4659,37880
75970,4659,3238
75971,4659,2935
75972,4659,15222
75973,4659,37355
75974,4659,19612
75975,4659,5696
75976,4659,9474
75977,4659,184
75978,4659,529
75979,4658,21146
75980,4658,13165
75981,4658,30964
75982,2814,26041
75983,2814,31526
75984,2814,4134
75985,2814,9029
75986,2814,31753
75987,2814,3267
75988,2814,25693
75989,6803,21967
75990,6803,18284
75991,6803,7076
75992,6803,33119
75993,6803,22595
